Date of event,victims_isr_R,occurence_R,victims_pal_R,occurrence_pal_R,lnvic_R,lnvic_pal_R,lnvic_t_y_R,lnvic_pal_y_R,occurrence_t_y_R,occurrence_pal_t_y_R,occurrence_1_R,occurrence_2_7_R,occurrence_8_14_R,occurrence_pal_1_R,occurrence_pal_2_7_R,occurrence_pal_8_14_R
2007-07-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2007-07-08,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,0,0
2007-07-09,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,0,0
2007-07-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2007-07-11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2007-07-12,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,1,0,1,1,0,0,0
2007-07-13,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1,1,1,1,1,1,0,0
2007-07-14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2007-07-15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2007-07-16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2007-07-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2007-07-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2007-07-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2007-07-20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2007-07-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
2007-07-22,4,1.0,0,0.0,1.6094379124341003,0.0,1.6094379124341003,0.0,1,0,0,0,1,0,0,1
2007-07-23,0,0.0,0,0.0,0.0,0.0,1.6094379124341003,0.0,1,0,1,0,1,0,0,1
2007-07-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1
2007-07-25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1
2007-07-26,6,1.0,0,0.0,1.9459101490553132,0.0,1.9459101490553132,0.0,1,0,0,1,1,0,0,1
2007-07-27,0,0.0,0,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,1,0,0,0,0
2007-07-28,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,0,0,0,0
2007-07-29,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,0,0,0,0
2007-07-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2007-07-31,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2007-08-01,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,0,0
2007-08-02,2,1.0,0,0.0,1.0986122886681098,0.0,1.6094379124341003,0.0,1,0,1,1,1,0,0,0
