Date of event_R,month_R,year_R,dow_R,monthyear_R,victims_isr_R,victims_pal_R,occurence_R,occurrence_pal_R,occurrence_t_y_R,occurrence_pal_t_y,lnvic_R,lnvic_pal_R,lnvic_t_y_R,lnvic_pal_y_R,gaza_war_R,occurrence_pal_1_R,occurrence_pal_2_7_R,occurrence_pal_8_14_R,occurrence_1_R,occurrence_2_7_R,occurrence_8_14_R
2012-05-26,5.0,2012.0,Saturday,628,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-05-27,5.0,2012.0,Sunday,628,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-05-28,5.0,2012.0,Monday,628,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-05-29,5.0,2012.0,Tuesday,628,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-05-30,5.0,2012.0,Wednesday,628,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-05-31,5.0,2012.0,Thursday,628,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-06-01,6.0,2012.0,Friday,629,3.0,1.0,1.0,1.0,1,1,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0,0,0,0,0,0,0
2012-06-02,6.0,2012.0,Saturday,629,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.3862943611198906,0.6931471805599453,0,1,0,0,1,0,0
2012-06-03,6.0,2012.0,Sunday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2012-06-04,6.0,2012.0,Monday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2012-06-05,6.0,2012.0,Tuesday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2012-06-06,6.0,2012.0,Wednesday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2012-06-07,6.0,2012.0,Thursday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2012-06-08,6.0,2012.0,Friday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2012-06-09,6.0,2012.0,Saturday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2012-06-10,6.0,2012.0,Sunday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2012-06-11,6.0,2012.0,Monday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2012-06-12,6.0,2012.0,Tuesday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2012-06-13,6.0,2012.0,Wednesday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2012-06-14,6.0,2012.0,Thursday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2012-06-15,6.0,2012.0,Friday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2012-06-16,6.0,2012.0,Saturday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-06-17,6.0,2012.0,Sunday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-06-18,6.0,2012.0,Monday,629,4.0,0.0,1.0,0.0,1,0,1.6094379124341003,0.0,1.6094379124341003,0.0,0,0,0,0,0,0,0
2012-06-19,6.0,2012.0,Tuesday,629,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.9459101490553132,0.0,0,0,0,0,1,0,0
2012-06-20,6.0,2012.0,Wednesday,629,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.6094379124341003,0.0,0,0,0,0,1,1,0
2012-06-21,6.0,2012.0,Thursday,629,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,0
2012-06-22,6.0,2012.0,Friday,629,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,0,0,1,0
2012-06-23,6.0,2012.0,Saturday,629,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.6094379124341003,0.0,0,0,0,0,1,1,0
2012-06-24,6.0,2012.0,Sunday,629,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,0
2012-06-25,6.0,2012.0,Monday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-06-26,6.0,2012.0,Tuesday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-06-27,6.0,2012.0,Wednesday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-06-28,6.0,2012.0,Thursday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-06-29,6.0,2012.0,Friday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-06-30,6.0,2012.0,Saturday,629,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-07-01,7.0,2012.0,Sunday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-02,7.0,2012.0,Monday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-03,7.0,2012.0,Tuesday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-04,7.0,2012.0,Wednesday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-05,7.0,2012.0,Thursday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-06,7.0,2012.0,Friday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-07,7.0,2012.0,Saturday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-08,7.0,2012.0,Sunday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-07-09,7.0,2012.0,Monday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-07-10,7.0,2012.0,Tuesday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-07-11,7.0,2012.0,Wednesday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-07-12,7.0,2012.0,Thursday,630,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,0,0
2012-07-13,7.0,2012.0,Friday,630,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.0986122886681098,0.0,0,0,0,0,1,0,0
2012-07-14,7.0,2012.0,Saturday,630,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,0
2012-07-15,7.0,2012.0,Sunday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-07-16,7.0,2012.0,Monday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-07-17,7.0,2012.0,Tuesday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-07-18,7.0,2012.0,Wednesday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-07-19,7.0,2012.0,Thursday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-07-20,7.0,2012.0,Friday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-07-21,7.0,2012.0,Saturday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-22,7.0,2012.0,Sunday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-23,7.0,2012.0,Monday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-24,7.0,2012.0,Tuesday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-25,7.0,2012.0,Wednesday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-26,7.0,2012.0,Thursday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-27,7.0,2012.0,Friday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-07-28,7.0,2012.0,Saturday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-07-29,7.0,2012.0,Sunday,630,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,0,0
2012-07-30,7.0,2012.0,Monday,630,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,0,0
2012-07-31,7.0,2012.0,Tuesday,630,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-08-01,8.0,2012.0,Wednesday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-08-02,8.0,2012.0,Thursday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-08-03,8.0,2012.0,Friday,631,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,0
2012-08-04,8.0,2012.0,Saturday,631,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,0
2012-08-05,8.0,2012.0,Sunday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-08-06,8.0,2012.0,Monday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-08-07,8.0,2012.0,Tuesday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-08-08,8.0,2012.0,Wednesday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-08-09,8.0,2012.0,Thursday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-08-10,8.0,2012.0,Friday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-08-11,8.0,2012.0,Saturday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-08-12,8.0,2012.0,Sunday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-08-13,8.0,2012.0,Monday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-08-14,8.0,2012.0,Tuesday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-08-15,8.0,2012.0,Wednesday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-08-16,8.0,2012.0,Thursday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-08-17,8.0,2012.0,Friday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-08-18,8.0,2012.0,Saturday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-19,8.0,2012.0,Sunday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-20,8.0,2012.0,Monday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-21,8.0,2012.0,Tuesday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-22,8.0,2012.0,Wednesday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-23,8.0,2012.0,Thursday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-24,8.0,2012.0,Friday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-25,8.0,2012.0,Saturday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-26,8.0,2012.0,Sunday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-27,8.0,2012.0,Monday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-28,8.0,2012.0,Tuesday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-29,8.0,2012.0,Wednesday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-30,8.0,2012.0,Thursday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-08-31,8.0,2012.0,Friday,631,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-09-01,9.0,2012.0,Saturday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-09-02,9.0,2012.0,Sunday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-09-03,9.0,2012.0,Monday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-09-04,9.0,2012.0,Tuesday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-09-05,9.0,2012.0,Wednesday,632,3.0,0.0,1.0,0.0,1,0,1.3862943611198906,0.0,1.3862943611198906,0.0,0,0,0,0,0,0,0
2012-09-06,9.0,2012.0,Thursday,632,3.0,0.0,1.0,0.0,1,0,1.3862943611198906,0.0,1.9459101490553132,0.0,0,0,0,0,1,0,0
2012-09-07,9.0,2012.0,Friday,632,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.3862943611198906,0.0,0,0,0,0,1,1,0
2012-09-08,9.0,2012.0,Saturday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-09,9.0,2012.0,Sunday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-10,9.0,2012.0,Monday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-11,9.0,2012.0,Tuesday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-12,9.0,2012.0,Wednesday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-13,9.0,2012.0,Thursday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-09-14,9.0,2012.0,Friday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-09-15,9.0,2012.0,Saturday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-09-16,9.0,2012.0,Sunday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-09-17,9.0,2012.0,Monday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-09-18,9.0,2012.0,Tuesday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-09-19,9.0,2012.0,Wednesday,632,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,0,0,0,1
2012-09-20,9.0,2012.0,Thursday,632,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,0,0,1,0,1
2012-09-21,9.0,2012.0,Friday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-22,9.0,2012.0,Saturday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-23,9.0,2012.0,Sunday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-24,9.0,2012.0,Monday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-25,9.0,2012.0,Tuesday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-26,9.0,2012.0,Wednesday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-09-27,9.0,2012.0,Thursday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-09-28,9.0,2012.0,Friday,632,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,0,1
2012-09-29,9.0,2012.0,Saturday,632,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,0,1
2012-09-30,9.0,2012.0,Sunday,632,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-01,10.0,2012.0,Monday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-02,10.0,2012.0,Tuesday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-03,10.0,2012.0,Wednesday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-04,10.0,2012.0,Thursday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-10-05,10.0,2012.0,Friday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2012-10-06,10.0,2012.0,Saturday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-10-07,10.0,2012.0,Sunday,633,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,0,1
2012-10-08,10.0,2012.0,Monday,633,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,0,1
2012-10-09,10.0,2012.0,Tuesday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-10,10.0,2012.0,Wednesday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-11,10.0,2012.0,Thursday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-12,10.0,2012.0,Friday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-13,10.0,2012.0,Saturday,633,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,0,0,1,0
2012-10-14,10.0,2012.0,Sunday,633,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.3862943611198906,0.0,0,0,0,0,1,1,0
2012-10-15,10.0,2012.0,Monday,633,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2012-10-16,10.0,2012.0,Tuesday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-17,10.0,2012.0,Wednesday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-18,10.0,2012.0,Thursday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-19,10.0,2012.0,Friday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-20,10.0,2012.0,Saturday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-21,10.0,2012.0,Sunday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-22,10.0,2012.0,Monday,633,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,0,0,0,1
2012-10-23,10.0,2012.0,Tuesday,633,3.0,0.0,1.0,0.0,1,0,1.3862943611198906,0.0,1.791759469228055,0.0,0,0,0,0,1,0,1
2012-10-24,10.0,2012.0,Wednesday,633,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.791759469228055,0.0,0,0,0,0,1,1,1
2012-10-25,10.0,2012.0,Thursday,633,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,1
2012-10-26,10.0,2012.0,Friday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-27,10.0,2012.0,Saturday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-28,10.0,2012.0,Sunday,633,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2012-10-29,10.0,2012.0,Monday,633,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,0
2012-10-30,10.0,2012.0,Tuesday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-10-31,10.0,2012.0,Wednesday,633,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-11-01,11.0,2012.0,Thursday,634,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-11-02,11.0,2012.0,Friday,634,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-11-03,11.0,2012.0,Saturday,634,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-11-04,11.0,2012.0,Sunday,634,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2012-11-05,11.0,2012.0,Monday,634,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,0,1
2012-11-06,11.0,2012.0,Tuesday,634,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-11-07,11.0,2012.0,Wednesday,634,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-11-08,11.0,2012.0,Thursday,634,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2012-11-09,11.0,2012.0,Friday,634,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2012-11-10,11.0,2012.0,Saturday,634,6.0,0.0,1.0,0.0,1,0,1.9459101490553132,0.0,1.9459101490553132,0.0,0,0,0,0,0,1,1
2012-11-11,11.0,2012.0,Sunday,634,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,2.0794415416798357,0.0,0,0,0,0,1,1,1
2012-11-12,11.0,2012.0,Monday,634,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2012-11-13,11.0,2012.0,Tuesday,634,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2012-11-14,11.0,2012.0,Wednesday,634,6.0,0.0,1.0,0.0,1,0,1.9459101490553132,0.0,1.9459101490553132,0.0,1,0,0,0,0,1,1
2012-11-15,11.0,2012.0,Thursday,634,11.0,3.0,1.0,1.0,1,1,2.4849066497880004,1.3862943611198906,2.8903717578961645,1.3862943611198906,1,0,0,0,1,1,1
2012-11-16,11.0,2012.0,Friday,634,13.0,0.0,1.0,0.0,1,1,2.6390573296152584,0.0,3.2188758248682006,1.3862943611198906,1,1,0,0,1,1,1
2012-11-17,11.0,2012.0,Saturday,634,19.0,0.0,1.0,0.0,1,0,2.995732273553991,0.0,3.4965075614664802,0.0,1,0,1,0,1,1,1
2012-11-18,11.0,2012.0,Sunday,634,34.0,0.0,1.0,0.0,1,0,3.5553480614894135,0.0,3.9889840465642745,0.0,1,0,1,0,1,1,1
2012-11-19,11.0,2012.0,Monday,634,33.0,0.0,1.0,0.0,1,0,3.5263605246161616,0.0,4.219507705176107,0.0,1,0,1,0,1,1,1
2012-11-20,11.0,2012.0,Tuesday,634,31.0,2.0,1.0,1.0,1,1,3.4657359027997265,1.0986122886681098,4.174387269895637,1.0986122886681098,1,0,1,0,1,1,1
2012-11-21,11.0,2012.0,Wednesday,634,22.0,1.0,1.0,1.0,1,1,3.1354942159291497,0.6931471805599453,3.9889840465642745,1.3862943611198906,1,1,1,0,1,1,1
2012-11-22,11.0,2012.0,Thursday,634,0.0,0.0,0.0,0.0,1,1,0.0,0.0,3.1354942159291497,0.6931471805599453,0,1,1,0,1,1,1
2012-11-23,11.0,2012.0,Friday,634,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,1,1,0,1,1
